cotizacion_codigo,centro_costos,rq_codigo,cliente,unidad,solicitante,fecha_rq,tipo_principal,estado,descripcion_resumen,cantidad_items,origen,observaciones,prioridad
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-010_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-10-17,EQUIPOS,ATENCION COMPLETA,mantenimiento de piezas de andamio,9,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-010_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-03-02,GASTOS GENERALES,PENDIENTE,AGUA MINERAL 20LT,18,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-011_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-10-28,MATERIALES,ATENCION COMPLETA,contactos auxiliar lateral con contactos NO - NC,16,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-012_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-04,EPPs,ATENCION COMPLETA,GUANTES HIFLEX TALLA 9,9,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-013_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-05,GASTOS GENERALES,ATENCION PARCIAL,⚫Plancha inox 1.2mtx2.4mtx2mm,22,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-014_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-18,SUB CONTRATOS,ATENCION COMPLETA,1 torre de andamio de 2 cuerpos,9,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-015_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-02,MATERIALES,ATENCION COMPLETA,"CONECTOR RECTO REVESTIDO 1/2""  liquid tigth",2,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-016_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-11,SUB CONTRATOS,ATENCION COMPLETA,ALQUILER DE CAMION GRUA,1,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-017_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-12,EQUIPOS,ATENCION COMPLETA,Juego de puntas de prueba TL75 FLUKE,9,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-018_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-22,MATERIALES,ATENCION COMPLETA,ALQUILER DE CAMION GRUA,1,excel,,
FOR-EKA-PRO-3_2025-175_REV05,4518748504,RQ-CJM071-019_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-30,GASTOS GENERALES,ATENCION COMPLETA,PLUMON PARA PIZARRA OVE 123 AZUL,25,excel,,
FOR-EKA-PRO-3_2025-176,4518704552,RQ-CJM076-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-04,SUB CONTRATOS,ATENCION COMPLETA,ALQUILER DE MANLIFT + OPERADOR,1,excel,,
FOR-EKA-PRO-3_2025-176,4518704552,RQ-CJM076-002_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-24,MATERIALES,ATENCION COMPLETA,"tuberia conduit revestido 1""",30,excel,,
FOR-EKA-PRO-3_2025-176_REV04,4518704552,RQ-CJM076-003_2025  ,NEXA,CAJAMARQUILLA,,2025-11-26,EPPs,ATENCION COMPLETA,TRAJE 3 EN 1 TALLA M,16,excel,,
FOR-EKA-PRO-3_2025-180,30595,RQ-CHSM-2502-001,TRAFIGURA,U.M. CATALINA HUANCA,,2025-07-31,HERRAMIENTAS,PENDIENTE,MALETA DE HERRAMIENTAS (ELECTRICISTA)-COMPLETO,4,excel,,
FOR-EKA-PRO-3_2025-190,4518452858,RQ-UMCL011-001_2025,NEXA,U.M. CERRO LINDO,,2025-07-14,GASTOS GENERALES,ATENCION COMPLETA,MICAS A4,220,excel,,
FOR-EKA-PRO-3_2025-190,4518452858,RQ-UMCL011-002_2025,NEXA,U.M. CERRO LINDO,,2025-07-31,GASTOS GENERALES,PENDIENTE,"LAPTOP I5"", 16RAM, DISCO SOLIDO 512GB, CON TODOS SUS ACCESORIOS",1,excel,,
FOR-EKA-PRO-3_2025-190,4518452858,RQ-UMCL011-003_2025,NEXA,U.M. CERRO LINDO,,2025-08-07,EQUIPOS,PENDIENTE,"BARRA DE CONO TELESCÓPICO DE 2.5 
MT - (BARRICADA)",5,excel,,
FOR-EKA-PRO-3_2025-195,4518441401,RQ-CJM067-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-07-07,MATERIALES,PENDIENTE,LECTOR BIOMETRICO ZKTECO K30 PRO.,1,excel,,
FOR-EKA-PRO-3_2025-195,4518441401,RQ-CJM067-002_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-09-17,MATERIALES,PENDIENTE,AUDIFONOS CON MICROFONO,17,excel,,
FOR-EKA-PRO-3_2025-204,4518631299,RQ-CJM070-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-08-25,MATERIALES,PENDIENTE,BANDEJA P/CABLE PRFV ANCHO BASE 300MM ALTURA PESTAÑA L64100MM LONGITUD 3000MM VIROLA SIN VIROLA SIN DIVISOR SIN TAPA,1,excel,,
FOR-EKA-PRO-3_2025-205,4518531100,RQ-CJM068-001_2025 ,NEXA,REFINERIA CAJAMARQUILLA,,2025-08-01,MANO DE OBRA DIRECTA,PENDIENTE,SERVICIO TECNICO REMOTO PARA DIRECCIONAR CELDA DE CARGA Y/O EMULACIÓN,1,excel,,
FOR-EKA-PRO-3_2025-207,4518426342,RQ-UMATA001-001_2025,NEXA,U.M. ATACOCHA,,2025-08-05,MATERIALES,PENDIENTE,"TARJETA DE CONTROL DE POTENCIA + CAMBIO DE
 COMPONENTES ELECTRONICOS",10,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-001_2025,SMP,UM SIMSA,,2025-10-10,EPPS,PENDIENTE,POLO AZUL MANGA LARGA C/CINTA REFLECTIVA T-L,28,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-002_2025,SMP,UM SIMSA,,,GASTOS GENERALES,PENDIENTE,FOR-EKA-SSO-30 formato petar version 5,12,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-003_2025,SMP,UM SIMSA,,2025-11-03,MATERIALES,PENDIENTE,CINTA AISLANTE ROJO 3M,6,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-004_2025,SMP,UM SIMSA,,2025-11-10,EQUIPOS,PENDIENTE,DETECTOR DE TENSION 90-1000VAC CAT IV-1000V - FLUKE X5UND,3,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-005_2025,SMP,UM SIMSA,,2025-11-19,HERRAMIENTAS,PENDIENTE,ESCOBILLA DE ACERO,2,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-006_2025,SMP,UM SIMSA,,2025-12-01,HERRAMIENTAS,PENDIENTE,CUCHILLA RETRACTIL MARCA STANLEY,30,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-007_2025,SMP,UM SIMSA,,2025-12-15,HERRAMIENTAS,PENDIENTE,APLICADOR DE SILICONA TRUPER,8,excel,,
FOR-EKA-PRO-3_2025-215,2225000130,RQ-SIM01-008_2025,SMP,UM SIMSA,,,MATERIALES,PENDIENTE,"ADAPTADOR 2"" NPT MACHO - 2"" JIC MACHO",1,excel,,
FOR-EKA-PRO-3_2025-218,4518618053,RQ-UMCL012-001_2025,NEXA,U.M. CERRO LINDO,,2025-08-19,EPPs,PENDIENTE,ARNES CON DOBLE LINEA DE VIDA RETRACTIL,30,excel,,
FOR-EKA-PRO-3_2025-218,4518618053,RQ-UMCL012-002_2025,NEXA,U.M. CERRO LINDO,,2025-08-20,SUB CONTRATOS,PENDIENTE,ALQUILER CAMIONETA HILUX 4X4 X 30DÍAS,1,excel,,
FOR-EKA-PRO-3_2025-243,4518719453,RQ-CJM072-001_2025 ,NEXA,REFINERIA CAJAMARQUILLA,,2025-09-18,MATERIALES,PENDIENTE,"TABLERO DE INOX 316 1.5MM ESP,  200X250X110MM, IP65 - 10051589",2,excel,,
FOR-EKA-PRO-3_2025-268_REV01,OS2025039127,RQ-CHSM-2404-001 ,TRAFIGURA,U.M. CATALINA HUANCA,,2025-11-04,EQUIPOS,PENDIENTE,PINZA AMPERIMÉTRICA FLUKE 378FC (Certificado),22,excel,,
FOR-EKA-PRO-3_2025-268_REV01,OS2025039127,RQ-CHSM-2404-002,TRAFIGURA,U.M. CATALINA HUANCA,,2025-12-01,EQUIPOS,PENDIENTE,PINZA AMPERIMÉTRICA FLUKE  378FC (Certificado),3,excel,,
FOR-EKA-PRO-3_2025-277_REV01,4518896465,RQ-CJM077-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-17,MATERIALES,PENDIENTE,"cable INDECO NYY 3x25mm2+T, clase 5 libre de halógeno",51,excel,,
FOR-EKA-PRO-3_2025-277_REV01,4518896465,RQ-CJM077-002_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-19,CONSUMIBLES,PENDIENTE,TRAJE TYVEK 600 PLUS TY198TWHLG0025PI SIN BOTAS T/L,4,excel,,
FOR-EKA-PRO-3_2025-277_REV01,4518896465,RQ-CJM077-003_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-31,MATERIALES,PENDIENTE,"PLACA DE INSCRIPCIÓN ALLEN BRADLEY PARA USAR CON BOTÓN PULSADOR, STOP 30MM",8,excel,,
FOR-EKA-PRO-3_2025-277_REV01,4518896465,RQ-CJM077-004_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-12,SUB CONTRATOS,PENDIENTE,SERVICIO DE PROGRAMACIÓN E INTEGRACIÓN ,1,excel,,
FOR-EKA-PRO-3_2025-277_REV01,4518896465,RQ-CJM077-005_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-20,MATERIALES,PENDIENTE,cable unipolar de 25mm2 libre de halógeno extra flexible. Color negro,7,excel,,
FOR-EKA-PRO-3_2025-277_REV01,4518896465,RQ-CJM077-006_2026,NEXA,CAJAMARQUILLA,,2026-02-16,EPPs,PENDIENTE,RESPIRADOR 3M LINEA 7500,1,excel,,
FOR-EKA-PRO-3_2025-281,4519001067,RQ-CJM086-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-04,MATERIALES,PENDIENTE,CONDUCTOR ELECTRICO 1KV LIBRE HALOGENO 4G6MM2 NEGRO AFIRENAS X RZ1-K,16,excel,,
FOR-EKA-PRO-3_2025-281,4519001067,RQ-CJM086-002_2025,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-02,HERRAMIENTAS,PENDIENTE,LAMPA DE UNA SOLA PIEZA,6,excel,,
FOR-EKA-PRO-3_2025-281,4519001067,RQ-CJM086-003_2025,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-12,EQUIPOS,PENDIENTE, MEDIDOR DE AISLAMIENTO FLUKE 1555 10KV ,2,excel,,
FOR-EKA-PRO-3_2025-281,4519001067,RQ-CJM086-003_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-12,EQUIPOS,PENDIENTE,MEDIDOR DE AISLAMIENTO FLUKE 1555 10KV ,2,excel,,
FOR-EKA-PRO-3_2025-281,4519001067,RQ-CJM086-004_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-28,EPPs,PENDIENTE,"UNIFORME TRIPLE PROTECCIÓN (ANTIÁCIDO, ANTIFLAMA, DIELECTRICO)",5,excel,,
FOR-EKA-PRO-3_2025-281,4519001067,RQ-CJM086-005_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-28,MATERIALES,PENDIENTE,ROTULOS EN ACRILICO,4,excel,,
FOR-EKA-PRO-3_2025-284,2025039395,RQ-CHSM-2604-001,TRAFIGURA,U.M. CATALINA HUANCA,,2026-01-13,HERRAMIENTAS,PENDIENTE,Máquinas de Soldar Electrica,21,excel,,
FOR-EKA-PRO-3_2025-284,2025039395,RQ-CHSM-2604-002,TRAFIGURA,U.M. CATALINA HUANCA,,2026-01-16,EPPs,PENDIENTE,CHALECO DRILL D/SEGURIDAD C/ CINTA REFLECTIVA/ (COLOR NARANJA),22,excel,,
FOR-EKA-PRO-3_2025-284,2025039395,RQ-CHSM-2604-003,TRAFIGURA,U.M. CATALINA HUANCA,,2026-01-19,EPPS,PENDIENTE,IPÈRC CONTINUO Y ORDEN DE TRABAJO ( DOBLE CARA) UNO EN CADA LADO,6,excel,,
FOR-EKA-PRO-3_2025-289,4518963055,RQ-CJM080-001_2025 ,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-28,MATERIALES,ATENCION COMPLETA,"TABLERO DE INOX 316 1.5MM ESP,  200X250X110MM, IP65 - 10051589",1,excel,,
FOR-EKA-PRO-3_2025-291,4518963055,RQ-CJM084-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-01,MATERIALES,,10045783 | LEITOR BIOMETRICO K40 ZKTECO | LECTOR BIOMETRICO K40 ZKTECO,1,excel,,
FOR-EKA-PRO-3_2025-292,4518963041,RQ-CJM083-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-01,MATERIALES,,10045783 | LEITOR BIOMETRICO K40 ZKTECO | LECTOR BIOMETRICO K40 ZKTECO,1,excel,,
FOR-EKA-PRO-3_2025-294,4518969482,RQ-CJM079-001_2025,NEXA,REFINERIA CAJAMARQUILLA,,2025-11-25,MATERIALES,PENDIENTE,BANDEJA P/CABLE PRFV ANCHO BASE 300MM ALTURA PESTAÑA L64100MM LONGITUD 3000MM VIROLA SIN VIROLA SIN DIVISOR SIN TAPA,1,excel,,
FOR-EKA-PRO-3_2025-295,4518998543,RQ-CJM085-001_2025 ,NEXA,REFINERIA CAJAMARQUILLA,,2025-12-03,SUB CONTRATOS,PENDIENTE,"SUB CONTRATO - INDMEC - SUMINISTRO, FABRICACIÓN DE EJE AGITADOR",1,excel,,
FOR-EKA-PRO-3_2025-295,4518998543,RQ-CJM085-002_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-14,SUB CONTRATOS,PENDIENTE,SUB CONTRATO INDMEC ANALISIS DE DEFLEXION DE EJE AGITADOR ,1,excel,,
FOR-EKA-PRO-3_2025-299,4519080889,RQ-UMCL013-001_2025,NEXA,U.M. CERRO LINDO,JOSE HERNANDEZ,2025-12-29,EPPs,PENDIENTE,Chaleco de seguridad color naranja para supervisor operativa talla L,324,excel,,
FOR-EKA-PRO-3_2025-299,4519080889,RQ-UMCL013-001_2026,NEXA,U.M. CERRO LINDO,EDWIN QUISPE,2026-02-20,SUB CONTRATOS,ATENCION COMPLETA,CAMIONETA,2,excel,,
FOR-EKA-PRO-3_2025-299,4519080889,RQ-UMCL013-002_2025,NEXA,U.M. CERRO LINDO,JOSE HERNANDEZ,2025-12-29,SUB CONTRATOS,ATENCION COMPLETA,CUSTER,4,excel,,
FOR-EKA-PRO-3_2025-299,4519080889,RQ-UMCL013-004_2025,NEXA,U.M. CERRO LINDO,JOSE HERNANDEZ,2026-01-14,TRANSPORTE,ATENCION COMPLETA,alquiler de couster por 07 dias  ( $ 220 x dia ) SEMUPE TRANSPORTES EIRL,4,excel,,
FOR-EKA-PRO-3_2025-299,4519080889,RQ-UMCL013-005_2025,NEXA,U.M. CERRO LINDO,JOSE HERNANDEZ,2026-01-23,TRANSPORTE,ATENCION COMPLETA,"ALQUILER CAMIONETA TOYOTA HILUX 4X4 SRV, INCL. CONDUCTOR XDIA ( x 13 dias)",4,excel,,
FOR-EKA-PRO-3_2025-307,2225000187,RQ-SIM02-001_2025,SMP,UM SIMSA,EDWIN TORRES,2025-12-01,EQUIPOS,ATENCION COMPLETA,CUCHILLA RETRACTIL MARCA STANLEY,60,excel,,
FOR-EKA-PRO-3_2025-307,2225000187,RQ-SIM02-002_2025,SMP,UM SIMSA,EDWIN TORRES,2025-12-15,EPPs,ATENCION COMPLETA,GUANTE QUIRURGICO X CAJA,16,excel,,
FOR-EKA-PRO-3_2025-307,2225000187,RQ-SIM02-003_2025,SMP,UM SIMSA,EDWIN TORRES,2025-12-29,VEHICULOS,ATENCION COMPLETA,ALQUILER UNIDAD MOVIL,2,excel,,
FOR-EKA-PRO-3_2026-005,4519139175,RQ-CJM087-001_2026,NEXA,REFINERIA CAJAMARQUILLA,EDWIN QUISPE,2026-01-09,MATERIALES,ATENCION COMPLETA,"TABLERO DE INOX 316 1.5MM ESP,  200X250X110MM, IP65 - 10051589",2,excel,,
FOR-EKA-PRO-3_2026-020,4519185473,RQ-CJM089-001_2026,NEXA,REFINERIA CAJAMARQUILLA,,2026-01-21,MATERIALES,ATENCION COMPLETA,"TABLERO DE INOX 316 1.5MM ESP,  200X250X110MM, IP65",2,excel,,
FOR-EKA-PRO-3_2026-037,4519257099,RQ-CJM083-001_2026 ,NEXA,REFINERIA CAJAMARQUILLA,EDWIN QUISPE,2026-02-12,MATERIALES,ATENCION COMPLETA,BANDEJA P/CABLE FRP 100X104X3000MM - cod: 10047418,2,excel,,
FOR-EKA-PRO-3_2026-039,4519257132,RQ-CJM084-001_2026 ,NEXA,REFINERIA CAJAMARQUILLA,EDWIN QUISPE,2026-02-12,MATERIALES,ATENCION COMPLETA,BANDEJA P/CABLE FRP 100X104X3000MM - cod: 10047418,2,excel,,
